names,GK vs. WKY
Gak_Ap3s1,3.0219178
Galm_Akr1b8,3.0219178
Gdap1_Aldh3a2,3.0219178
Rhoa_Pak1,3.0219178
Atp6v1c2_Atp6v0d1,3.010969
Enpp1_Cant1,3.010969
Exosc5_Dis3l,3.010969
Usp10_G3bp1,3.010969
Csf1r_C1qb,3.010969
Hyou1_Dnajb11,3.00002
Helz2_Exosc5,3.00002
Ugt8_Degs1,3.00002
Nudt21_Cpsf4,3.00002
Rgl2_Mras,3.00002
Hibadh_Dbt,3.00002
Tsc2_Lamtor4,3.00002
E2f6_Chek1,2.989071
Ppp1r15a_Atf4,2.989071
Tbpl1_Btaf1,2.989071
Timp1_Mmp24,2.989071
Cstf1_Cpsf4,2.989071
Rhoa_Il2rg,2.989071
Os9_Hyou1,2.989071
Orc5_Mcm8,2.989071
Gstk1_Ggh,2.989071
Utp4_Ddx55,2.989071
Taf11_Gtf2f1,2.978122
Rbbp8_Pole4,2.978122
Ercc8_Dcaf4,2.978122
Ncbp2_Mettl3,2.978122
Polr2c_Cdc73,2.978122
Dstn_Cap1,2.978122
Noc4l_Ddx51,2.967173
Utp4_Ftsj3,2.967173
Gria4_Ap2s1,2.967173
Mapk8_Crk,2.967173
mrpl9_Mrpl51,2.967173
Tp53_Taf10,2.967173
Zfp593_Gnl3l,2.967173
Xbp1_Atf4,2.967173
Prkag2_Prkab1,2.967173
Mdm2_Cdkn2b,2.967173
Mnat1_Gtf2f2,2.956224
Mnat1_Gtf2h5,2.956224
Icos_Cd40lg,2.956224
Taf2_Taf11,2.956224
Minpp1_Itpkc,2.956224
Mmp24_Mmp16,2.956224
Upp1_Tk2,2.945275
Tst_Ethe1,2.945275
RSA-14-44_Rap2c,2.945275
Usp14_Psmc3,2.945275
Taldo1_Eno1,2.9343262
Grip2_Ap2s1,2.9343262
Degs1_Cers2,2.9343262
Sgk2_Pdpk1,2.9343262
Ttr_Rbp4,2.9343262
Ppp1r14a_Pkn2,2.9343262
Casp12_Capn1,2.9343262
Myl3_Myh7,2.9343262
Gss_Cndp2,2.9343262
Utp6_Exosc5,2.9343262
Tyk2_Jak1,2.9343262
Med7_Med30,2.923377
Bnip3_Bcl2l1,2.923377
Nup54_Cpsf4,2.923377
Xrcc4_Poll,2.923377
Enpp1_Bst1,2.923377
Mapk9_Foxo1,2.9124281
Taf9_Taf10,2.9124281
Smc4_Csnk2a1,2.9124281
Taf6_Taf11,2.9124281
Upp1_Dpyd,2.9124281
Sdc2_Cspg4,2.9014792
Alas2_Alad,2.9014792
Prkag2_Becn1,2.9014792
Creb5_Atf4,2.9014792
Polr2f_Cdc73,2.89053
Taf6l_Taf11,2.89053
Gpc2_Cspg4,2.89053
Zbtb8os_Rtcb,2.89053
Rhoa_Akap13,2.8795812
Mrps2_mrpl9,2.8795812
Trappc3_Trappc1,2.8795812
Dync1i2_Actr10,2.8795812
Wdr75_Utp4,2.8795812
Mnat1_Cdk4,2.8795812
Pole4_Orc6,2.8686323
Myrip_Myo7a,2.8686323
Tkt_Pdhb,2.8686323
Enpp1_Cd38,2.8686323
Cspg4_B3gat1,2.8686323
Bckdhb_Acadl,2.8686323
Creb3l1_Atf4,2.8576832
Sp1_Cdk9,2.8576832
Sox17_Lef1,2.8576832
Zbtb8os_Gart,2.8576832
Cxcr4_Cxcl14,2.8576832
Ruvbl2_Cfdp1,2.8576832
Sort1_Ap3s1,2.8576832
Npepl1_Aldh6a1,2.8576832
Nup88_Cpsf4,2.8576832
Sec61a2_Rpn2,2.8576832
Dmtn_Add2,2.8576832
Mnat1_Cdk20,2.8576832
Hsp90ab1_Cct2,2.8576832
Prkag2_Pik3r4,2.8576832
Cyp4a3_Cyp2j4,2.8467343
Polr2c_Med7,2.8467343
Kdr_Angpt2,2.8467343
Cyp3a18_Cyp2j4,2.8467343
Wdr12_Gtpbp4,2.8467343
Map1lc3a_Bnip3,2.8467343
Rheb_Bnip3,2.8467343
Utp4_Noc4l,2.8467343
Ret_Ptpn11,2.8467343
Rps6ka3_Creb1,2.8467343
Tjp2_Cgn,2.8357854
Rbm28_Gtpbp4,2.8357854
RGD1560795_Dhfr,2.8357854
Gtf2h2_Cdk20,2.8357854
Taf10_Tada2a,2.8357854
RSA-14-44_Akap13,2.8357854
Ppib_P4ha1,2.8357854
Rab8a_Odf2,2.8248363
Nup37_Ago2,2.8248363
Bcat2_Adi1,2.8248363
Tbpl1_Taf10,2.8248363
Pygl_Enpp1,2.8248363
Trub2_Rassf3,2.8248363
Dmap1_Cfdp1,2.8248363
Prkab1_Lamtor4,2.8248363
Mrps16_Mrpl37,2.8248363
Ugt8_Neu1,2.8248363
Uck2_Enpp1,2.8138874
Rnf2_E2f6,2.8138874
Casp9_Atg7,2.8138874
Lao1_Bckdha,2.8138874
Tnni1_Myh7,2.8138874
Ring1_E2f6,2.8138874
Zfyve16_Smad9,2.8138874
Mtr_Mtfmt,2.8138874
Utp4_Rps5,2.8029385
Mapk14_Gnb2,2.8029385
Orc5_Cdt1,2.8029385
Enpp1_Cmpk2,2.8029385
Tkt_Taldo1,2.8029385
Rragc_Rheb,2.8029385
Hsd17b12_Elovl6,2.8029385
Stim1_Pdia3,2.8029385
RGD1560795_Pts,2.8029385
Trip11_Ift20,2.8029385
Xrcc6_Tdp1,2.8029385
Sema6a_Plxna4,2.8029385
Mnat1_Ccna1,2.7919893
Mtpn_Capza1,2.7919893
Slc25a17_Pxmp2,2.7919893
Ppib_Fkbp2,2.7919893
Polr2b_Mnat1,2.7919893
Ube3a_Scrib,2.7919893
Galc_Cers2,2.7919893
Wdr12_Noc4l,2.7919893
Uchl5_Psmd4,2.7919893
Thra_Pias2,2.7919893
Maob_Inmt,2.7919893
Mrps16_mrpl9,2.7919893
Tsc2_Prkag2,2.7810404
Tada2b_Kat2b,2.7810404
Pdk2_Pdhb,2.7810404
Ube3a_Tp53,2.7810404
Sec22c_Napb,2.7810404
Minpp1_Inpp5f,2.7810404
Taldo1_Pgm1,2.7810404
Plaur_Itgam,2.7810404
Pdgfrb_Crk,2.7810404
Gsk3b_Atf4,2.7810404
Rps6kb1_Pdpk1,2.7810404
Utp20_Polr1b,2.7810404
Tkt_Pgm1,2.7810404
Utp4_Rbm28,2.7810404
Rhoa_Crk,2.7810404
Ralgds_Ralb,2.7810404
Gpi_Dera,2.7700915
Wdr12_Tbl3,2.7700915
Ptpn11_Flt1,2.7700915
Pex7_Pex12,2.7700915
Rhoa_Ppp1r14a,2.7700915
Pink1_Fis1,2.7700915
Snx9_Ap3s1,2.7700915
Tkt_Gpi,2.7700915
Vps29_Ccdc22,2.7700915
Rb1_Cdk9,2.7700915
Rhoc_Akap13,2.7700915
Tcf4_Tal1,2.7700915
Xrcc6_Xrcc4,2.7700915
Timmdc1_Afg3l2,2.7700915
Ptpn11_Fgfr2,2.7700915
Usp18_Irf7,2.7591424
Smc5_Ncaph2,2.7591424
Mrps16_Mrpl20,2.7591424
Trub2_Rsl1d1,2.7591424
Taf4b_Taf11,2.7591424
Mtor_Fkbp5,2.7591424
Ap3s1_Ap3d1,2.7481935
Map1a_Dlg4,2.7481935
Cdk7_Ccnf,2.7481935
Usp14_Psmd12,2.7481935
Gclm_Agxt2,2.7481935
Prkaa2_Mlst8,2.7481935
Nt5c2_Adk,2.7372446
Utp4_Rps11,2.7372446
Gng3_Gnb2,2.7372446
Supt6h_Cdc73,2.7372446
Sec61a2_Hyou1,2.7372446
Utp4_Utp14a,2.7372446
Tsc1_Rps6ka3,2.7372446
Ugp2_Galt,2.7372446
Hgf_Crk,2.7262955
Vps29_Snx6,2.7262955
Synj1_Minpp1,2.7262955
Rragc_Rps6kb1,2.7262955
Cdk7_Ccne1,2.7262955
Cops7b_Commd9,2.7262955
Zmat5_Ncbp2,2.7262955
Prkcd_Pdpk1,2.7262955
Cltb_Ap2s1,2.7262955
Ndufs4_Cox7a2l,2.7153466
Per3_Per1,2.7153466
Rad51c_Pole4,2.7153466
Psmf1_Aurka,2.7153466
Ube3a_Herc2,2.7153466
Pdcd11_Gtpbp4,2.7153466
Fcf1_Exosc5,2.7153466
Nit2_Got1,2.7153466
Tkt_Pfkp,2.7153466
Syngap1_Mpdz,2.7153466
Tgm1_Krt1,2.7153466
RGD1560795_Qdpr,2.7153466
Pole4_Cdc45,2.7153466
Casp9_Birc5,2.7043977
Prcp_C1qbp,2.7043977
Mrpl37_Mrpl1,2.7043977
Fzd2_Ap2s1,2.7043977
Rragc_Bmt2,2.7043977
Rhoa_Limk1,2.7043977
Scd_Fasn,2.7043977
Ranbp2_Nup98,2.7043977
Mrps18a_Mrpl1,2.7043977
Ppib_P4ha2,2.6934485
Neurl1_Dll4,2.6934485
Pxn_Ptpn11,2.6934485
Hexim2_Cdk9,2.6934485
Myl4_Myh6,2.6934485
Ppp4c_Ccdc6,2.6934485
Leo1_Cdc73,2.6934485
Tapbp_Pdia3,2.6824996
Gtf2h1_Gtf2e2,2.6824996
Rrp7a_Emg1,2.6824996
Rpa2_Prkdc,2.6824996
Xrcc2_Pole4,2.6824996
Ivd_Bckdha,2.6824996
Orc5_Mcm6,2.6824996
Gpc6_Cspg4,2.6715508
Itpr1_Akap9,2.6715508
Sdc4_Cspg4,2.6715508
Rragc_Lamtor4,2.6715508
Sh3bp4_Lamtor4,2.6715508
Nup153_Cpsf4,2.6715508
Itgam_Csf2,2.6606016
Icoslg_Cd28,2.6606016
Lman2l_Bet1,2.6606016
Tapbp_Psmb8,2.6606016
Rragc_Lamtor5,2.6606016
Taf8_Taf11,2.6606016
Sumo1_Nfkbia,2.6606016
Itgb1_Bsg,2.6606016
Gabarap_Bnip3,2.6606016
Eif4h_Eif3f,2.6606016
mrpl9_Mrpl19,2.6606016
Ntpcr_Alpi,2.6496527
Ruvbl1_Cfdp1,2.6496527
Mrps18c_Mrpl32,2.6496527
Rock2_Ppp1r14a,2.6496527
Sf3b6_Ccdc97,2.6496527
Entpd5_Enpp1,2.6496527
Rheb_Mlst8,2.6496527
Ep300_Atf4,2.6496527
Taf6_Kat2b,2.6496527
Prkacb_Foxo3,2.6387038
Commd9_Commd2,2.6387038
Utp4_Nop14,2.6387038
Tcf7l1_Sox17,2.6387038
Oxsm_Fasn,2.6387038
Utp4_Ddx47,2.6387038
Fnip2_Atp6v1d,2.6277547
Wdr3_Wdr12,2.6277547
Xrcc5_Poll,2.6277547
Mad2l1_Anapc4,2.6277547
Ppp1r15a_Ddit3,2.6277547
Cox7a2l_Cox5a,2.6277547
Mapk14_Creb1,2.6277547
Cpsf4_Cpsf2,2.6277547
Wdr12_Nip7,2.6168058
Zbtb8os_RGD1310553,2.6168058
Ltb_Cd40lg,2.6168058
Sec22c_Napa,2.6168058
Wasl_Crk,2.6168058
Mon1b_Chm,2.6168058
Tmed7_Tmed10,2.6168058
Utp4_Mphosph10,2.6168058
Thoc7_Alyref,2.6168058
Rragc_Rptor,2.6168058
Brk1_Abi1,2.6058567
Spcs2_Sec11a,2.6058567
Wwox_Wbp2,2.6058567
Fgfr2_Crk,2.6058567
Timmdc1_Ndufaf1,2.6058567
Rps6kb1_Poldip3,2.6058567
Suox_Strn,2.6058567
Kat2b_Crebbp,2.6058567
Tek_Angpt2,2.6058567
Rrp7a_Ddx52,2.6058567
Pxmp2_Abcd3,2.5949078
Rnf40_Cdc73,2.5949078
Rhoa_Mapk8,2.5949078
Phf20_Kansl3,2.5949078
Prkca_Pdpk1,2.5949078
Ints7_Ints1,2.5949078
Utp4_Imp4,2.5949078
Rnpc3_Phf5a,2.5949078
Itgam_Cd40lg,2.5839589
Uap1l1_Pgm3,2.5839589
Ubqln2_Ap2s1,2.5839589
Sort1_Gga1,2.5839589
Rptor_Rheb,2.5839589
Rae1_Cpsf4,2.5839589
Mphosph8_Casp3,2.5839589
Mapk8_Becn1,2.5839589
Ret_Crk,2.5839589
Stat3_Il23a,2.5839589
mrpl9_Mrpl20,2.5839589
Pdpk1_Mapk1,2.5839589
Itgam_Il10,2.5839589
Ldhb_Bcat2,2.5839589
Vcp_Usp14,2.5839589
Gnb2_Gna15,2.5839589
Psmb8_Odc1,2.5730097
Utp4_Sdad1,2.5730097
Nup62_Cpsf4,2.5730097
Hibadh_Aldh1b1,2.5730097
Oxsm_Olah,2.5730097
Egr1_Atf3,2.5730097
Vps29_Snx2,2.5730097
Pik3r1_Fcer1g,2.5730097
Hspa5_Dnajb6,2.5620608
Mrps18b_Mrps16,2.5620608
Tek_Crk,2.5620608
Tkt_Dera,2.5620608
Tap2_Pdia3,2.5620608
Vangl1_Dvl3,2.5620608
Mrrf_Mrps2,2.5620608
Mrpl37_Mrpl22,2.5620608
mrpl9_Mrpl39,2.5620608
Rhoa_Arhgdia,2.5620608
Uck1_Enpp1,2.551112
Nudt12_Enpp1,2.551112
Ppib_Hyou1,2.551112
Eif3l_Eif3c,2.551112
Polr2b_Med7,2.551112
Phf20_Akt2,2.551112
Ube3a_Nfx1,2.551112
Ppm1f_Camk2a,2.551112
Sco1_Cox11,2.551112
Mitd1_Chmp1a,2.551112
Rragc_Fnip2,2.5401628
Rgl2_Rala,2.5401628
Ctr9_Cdc73,2.5401628
Wdr12_Brix1,2.5401628
Kif3a_Ift20,2.5401628
Rrp7a_Aatf,2.5401628
Wdr12_Pdcd11,2.5401628
Tmed10_Kdelr1,2.5401628
Pdk1_Pdhb,2.5401628
Irf7_Ifit3,2.5401628
Ippk_Ipmk,2.5401628
Ube2o_Uba5,2.5401628
Cast_Capn1,2.529214
Tp53_Csnk2a1,2.529214
Gtf2h2_Ccnh,2.529214
Pten_Cdipt,2.529214
Per1_Fbxw11,2.529214
Ncbp2_Cdc40,2.529214
Degs1_Cerk,2.529214
Fyn_Crk,2.529214
Tkt_Ldhb,2.529214
Ldha_Bcat2,2.529214
Utp18_Dnttip2,2.529214
Gnl3l_Bop1,2.529214
Ddx51_Bms1,2.529214
Utp11_Exosc5,2.518265
Bnip3_Becn1,2.518265
Flt1_Crk,2.518265
Orc5_Cdc45,2.518265
Commd9_Commd10,2.518265
Il1a_Csf2,2.518265
Pex7_Pex26,2.518265
Glb1_Akr1b8,2.518265
Stat3_Mapk14,2.518265
Foxo1_Atg7,2.518265
Rnf126_Bag6,2.518265
Med7_Med10,2.518265
Pxn_Itga2b,2.518265
Timmdc1_Ndufaf3,2.518265
Pole4_Blm,2.5073159
Rxra_Ncoa6,2.5073159
Mnat1_Gtf2a1,2.5073159
Rheb_Akt1,2.5073159
Wdr59_Lamtor4,2.5073159
Sec13_Atp6v0c,2.5073159
Stx17_Gria1,2.5073159
Stip1_Cct2,2.5073159
Ltb_Lta,2.5073159
Xrcc4_Prkdc,2.5073159
Orc5_Orc3,2.5073159
Rhoa_Rap2c,2.5073159
Mtif2_Mrps35,2.5073159
Ntpcr_Nme3,2.5073159
Gtpbp4_Ftsj3,2.5073159
Utp4_Nat10,2.5073159
Atp6v1g3_Atp6v0d1,2.496367
Ssrp1_Csnk2a1,2.496367
Trappc6a_Trappc12,2.496367
Txnl1_Psmc3,2.496367
Itgb1_Cd63,2.496367
Utp4_Utp11,2.496367
Tbc1d7_Rheb,2.496367
Sigmar1_Faxdc2,2.496367
Pomt1_Fktn,2.496367
Cxcl1_Ccl4,2.496367
Hdac1_Csnk2a1,2.496367
Polr2k_Mnat1,2.485418
Mapk11_Gnb2,2.485418
Pgr_Fkbp5,2.485418
Mapkapk5_Mapk14,2.485418
Sufu_Psmf1,2.485418
Rb1_Mcm7,2.485418
Utp4_Utp15,2.485418
Rheb_Pten,2.485418
Utp4_Pno1,2.485418
Mnat1_Gtf2b,2.474469
Pdgfrb_Fgf21,2.474469
Ifit3_Ifi44,2.474469
Rhot2_Pink1,2.474469
Rhoa_Rap1b,2.474469
Mrps35_mrpl9,2.474469
Mrps12_mrpl9,2.474469
Parp2_Hpf1,2.474469
Pex5_Hsd17b4,2.474469
Mtr_Gart,2.474469
Hibadh_Agxt2,2.474469
Pole4_Mcm3,2.474469
Mrps18b_Mrpl35,2.46352
Rhoa_Ngfr,2.46352
Tuba4a_Rcvrn,2.46352
Ptpn11_Jak3,2.46352
Rragc_Atp6v1a,2.46352
Rnf20_Cdc73,2.46352
Vps29_Vps26a,2.46352
Rab5c_Gapvd1,2.46352
Utp4_Fbl,2.46352
Dcaf6_Cul4a,2.46352
Ercc8_Dcaf10,2.46352
Per1_Npas2,2.4525712
Dennd5a_Chm,2.4525712
Wdr12_Ddx55,2.4525712
Fech_Abcb6,2.4525712
Pgm1_Galt,2.4525712
Sh3bp4_Atp6v0d1,2.4525712
Dync1li1_Dctn4,2.4525712
Siglec10_Cd24,2.4525712
Ube3a_Dlg3,2.441622
Ptpn11_Kitlg,2.441622
Pak2_Nck2,2.441622
Sort1_Snapin,2.441622
Ugp2_Gale,2.441622
Nip7_Gnl3l,2.441622
Wdr3_Pdcd11,2.441622
Plekhg5_Mpdz,2.441622
Mrps35_Mrpl32,2.441622
Usp10_Becn1,2.441622
Mrpl4_Mrpl1,2.441622
Fnip2_Atp6v1b2,2.441622
Lsm2_Lsm1,2.4306731
Arg1_Acy1,2.4306731
Jak1_Eif2ak2,2.4306731
Mark3_Map3k11,2.4306731
Pole4_Mcm7,2.4306731
Pole4_Orc2,2.4306731
Hmces_Copz2,2.4306731
Ncbp2_Dhx8,2.4306731
Timeless_Per1,2.4306731
Med25_Med1,2.4306731
Runx1_Mnat1,2.4306731
Sh2b1_Irs1,2.4306731
Ntpcr_Entpd8,2.4306731
Wdr3_Polr1b,2.4197242
Exosc5_Dis3l2,2.4197242
Mrpl43_Mrpl22,2.4197242
Ptpn11_Jak1,2.4197242
Tst_Mocs3,2.4197242
Snx2_Igf2r,2.4197242
Smpd4_Sgms1,2.4197242
Mitd1_Akap17a,2.4197242
Dvl3_Csnk2a1,2.4197242
Sipa1l1_Rap1a,2.4197242
Pink1_Bnip3,2.4197242
Smurf2_Smad6,2.4197242
Ppib_Hspa5,2.4197242
Uros_Cpox,2.4197242
Pts_Ptpn11,2.4197242
Pxn_Crk,2.4197242
Strada_Prkag2,2.4197242
Stat5a_Ptpn11,2.4197242
Psmd1_Psmb8,2.4197242
Polr2g_Cdc73,2.4197242
Havcr1_Cst3,2.408775
Prkag2_Lamtor5,2.408775
Ugp2_Galk2,2.408775
Prkab2_Mlst8,2.408775
Eif4g1_Eif3l,2.408775
Mnat1_Cdkn1b,2.408775
Stradb_Prkag2,2.408775
Yeats2_Kat2b,2.408775
Map3k11_Araf,2.408775
Otc_Acy1,2.408775
Tnni1_Myh4,2.408775
Prkcz_Pard3,2.408775
Ythdf2_Mettl14,2.408775
Shmt1_Aldh1l1,2.408775
Prkar1a_Akap10,2.408775
Nme1_Dnm2,2.408775
Orc5_Orc2,2.408775
Wwox_Erbb4,2.3978262
Xpc_Gtf2h1,2.3978262
Trappc3_Rab1b,2.3978262
Tkt_Aldoc,2.3978262
Slc16a8_Bsg,2.3978262
Usp14_Psmc6,2.3978262
Pxmp2_Pex14,2.3978262
Polr2b_Ints7,2.3978262
Rps3_Eif1ax,2.3978262
Bub1b_Anapc4,2.3978262
Rhoa_Rala,2.3868773
Mccc1_Bckdha,2.3868773
Orc2_Lrwd1,2.3868773
Stat3_Cd44,2.3868773
Cyfip1_Arpc4,2.3868773
Lias_Gcsh,2.3868773
Tgfbr2_Bambi,2.3868773
Mrps5_Mrps16,2.3868773
Tcea1_Cdk7,2.3868773
Tyk2_Ptpn6,2.3868773
Pxmp2_Aldh3a2,2.3868773
Rhoa_Arhgef1,2.3868773
Sdsl_Bckdha,2.3868773
Kxd1_Bloc1s1,2.3868773
Becn1_Bcl2l1,2.3868773
Nt5m_Adk,2.3868773
Gstz1_Gstp1,2.3868773
Psmd1_Kxd1,2.3759282
Myod1_Id1,2.3759282
Dlg4_Cript,2.3759282
Trh_Mlnr,2.3759282
Atf6b_Atf4,2.3759282
Mpdz_Htr2c,2.3759282
Rab5b_Chm,2.3759282
Rab7a_Rab1b,2.3759282
Ret_Ccdc6,2.3759282
Grb2_Epor,2.3759282
Gak_Epn3,2.3759282
Rheb_Mtor,2.3759282
Utp4_Krr1,2.3649793
Crk_Abl2,2.3649793
Erbb4_Dlg4,2.3649793
Sgta_Bag6,2.3649793
Coq8b_Coq2,2.3649793
Cdk9_Brd2,2.3649793
Poldip3_Ncbp2,2.3649793
Srp72_Srp19,2.3649793
Rb1_Pola1,2.3649793
Pdgfa_Flt1,2.3649793
Tnf_Itgam,2.3649793
Synj2_Minpp1,2.3540304
Nfatc1_Mapk1,2.3540304
Mdm2_Atf3,2.3540304
Wdr59_Rragc,2.3540304
Orc5_Mcm4,2.3540304
Igdcc3_Abl2,2.3540304
Naprt_Enpp1,2.3540304
Itpa_Entpd4,2.3540304
Tuba4a_Rhoa,2.3540304
Prkab1_Ppm1a,2.3540304
Thbs2_Adamts12,2.3540304
Rsl1d1_Pa2g4,2.3540304
Ralgds_Rala,2.3540304
Prkdc_Poll,2.3540304
Tax1bp1_Gabarap,2.3540304
Wdr74_Gtpbp4,2.3540304
Ppp5c_Fkbp5,2.3540304
Slc2a4_Rab10,2.3430812
Becn1_Atg7,2.3430812
Slu7_Ncbp2,2.3430812
Pex7_Pex3,2.3430812
Mrps35_Mrpl40,2.3430812
Ganab_Calr,2.3430812
Snrpb_Ncbp2,2.3430812
Arf6_Ap2s1,2.3430812
Sympk_Cpsf4,2.3430812
Rhoc_Pkn2,2.3430812
Eif2s1_Atf4,2.3430812
Tkt_Aldob,2.3430812
Trib3_Atf4,2.3430812
Selp_Itgam,2.3430812
Pole4_Mcm4,2.3430812
Lsm4_Lsm1,2.3430812
Ippk_Ip6k2,2.3430812
Ube2o_Atg7,2.3430812
Snrpd3_Ncbp2,2.3321323
Ntpcr_Ak4,2.3321323
Mnat1_Gtf2e2,2.3321323
Rragc_Mtor,2.3321323
Vamp2_Slc2a4,2.3321323
Ube2g1_Uba1,2.3321323
Rpp14_Pop1,2.3321323
Taf11_Gtf2b,2.3321323
Gpc2_B3galt6,2.3321323
Psmd1_Mpnd,2.3321323
Hspa4_Cdk9,2.3321323
Sqle_Sigmar1,2.3321323
Mapk1_Fkbp5,2.3321323
Manf_Hyou1,2.3321323
Adk_Ada,2.3321323
Pick1_Ap2s1,2.3321323
Strn_Stk25,2.3321323
Zfp593_Gnl3,2.3211834
Ifit3_Herc6,2.3211834
Nt5c2_Gmps,2.3211834
Wdr12_Nmd3,2.3211834
Aldh3a2_Abcd3,2.3211834
Mrps18b_Mrpl58,2.3211834
Rhoa_Mcf2l,2.3211834
Rragc_Prkab2,2.3211834
Mapk9_Crk,2.3211834
Fgfr2_Fgf2,2.3211834
Mrps16_Mrpl4,2.3211834
Pdcd11_Bop1,2.3211834
Tsr1_Ddx49,2.3211834
Prkag2_Prkaa2,2.3211834
Smad3_Foxo1,2.3102343
Nup133_Gemin6,2.3102343
Dync1i2_Dctn2,2.3102343
Pml_Nup37,2.3102343
Pdia6_Hsp90b1,2.3102343
Utp4_Rps23,2.3102343
Tsc1_Prkag2,2.3102343
Rhod_Plxna2,2.3102343
Stat4_Ifit3,2.3102343
Thoc7_Thoc5,2.3102343
Rhoa_Cdkn1b,2.3102343
Wdr5_Kansl3,2.3102343
Hsd17b4_Acox3,2.3102343
RragB_Mlst8,2.2992854
Foxo1_Ar,2.2992854
Pygl_Gys1,2.2992854
Nab1_Egr1,2.2992854
Mtif2_Mrps16,2.2992854
Eif3l_Eif1ax,2.2992854
Tnnt1_Myl3,2.2992854
Nt5m_Gmps,2.2992854
Ranbp2_Nup62,2.2992854
Rragc_Akt1s1,2.2883365
Pgam2_Eno1,2.2883365
Gstz1_Fah,2.2883365
Acss3_Acss1,2.2883365
Rnf2_L3mbtl2,2.2883365
Sh3bp4_Rragc,2.2883365
Pole4_Nbn,2.2883365
Sos2_Crk,2.2883365
Irs3_Insr,2.2883365
Fancc_Faap20,2.2883365
Mrps18b_Chchd1,2.2883365
Polr2c_Cdk7,2.2883365
Lpin2_Gnpat,2.2883365
Pdpk1_Chuk,2.2883365
Sco1_Cox15,2.2773874
Hsp90b1_Calr,2.2773874
Mdm2_Casp3,2.2773874
Tapbp_Tap1,2.2773874
Smc2_Csnk2a1,2.2773874
Rhoa_Ngf,2.2773874
Gna12_Akap13,2.2773874
Ifit3_Ifi35,2.2773874
Ift52_Ift20,2.2773874
Pde1b_Aprt,2.2773874
Arfgap1_Ap2s1,2.2773874
Folh1_Aspa,2.2664385
Ranbp2_Hspa9,2.2664385
Ppargc1a_Gpx8,2.2664385
Pomk_Dolk,2.2664385
Ddx51_Bop1,2.2664385
Ptprc_Cd68,2.2664385
Nfatc1_Foxc2,2.2664385
Tcf4_Id3,2.2664385
Rho_Gnb2,2.2664385
Cdk7_Ccna1,2.2664385
Tbc1d2_Rab7a,2.2554896
Casp3_Apc,2.2554896
Jun_Egr1,2.2554896
Flt1_Fgf21,2.2554896
Ppib_Calr,2.2554896
Mnat1_Ccnd3,2.2554896
Ube3a_Ube2l3,2.2554896
Tst_Suox,2.2554896
Rps11_Eif1ax,2.2554896
Ngfr_Mapk8,2.2554896
Nt5c3a_Adk,2.2554896
RSA-14-44_Mcf2l,2.2554896
Ret_Frs2,2.2554896
Rhoj_Arhgdia,2.2554896
Phlpp1_Akt3,2.2554896
Mrps16_Mrpl32,2.2445405
Hsp90ab1_Hif1a,2.2445405
Enpp1_Ctps2,2.2445405
Mrpl55_Mrpl10,2.2445405
mrpl9_Gadd45gip1,2.2445405
Ube2m_Atg7,2.2445405
Adhfe1_Adh6a,2.2445405
Prkdc_Nbn,2.2445405
Gpc4_Cspg4,2.2445405
Utp4_Nop56,2.2445405
Rtf1_Cdc73,2.2445405
Ppp2r3c_Ppp2cb,2.2445405
Mrps18c_Mrpl22,2.2445405
Txnl1_Psmd4,2.2445405
Rras_Rassf1,2.2445405
Mtpn_Add2,2.2445405
Nampt_Enpp1,2.2445405
mrpl9_Mrpl40,2.2445405
Pik3r2_Pdpk1,2.2445405
Mtor_Mapkap1,2.2335916
Irf7_Ifih1,2.2335916
Med23_Med10,2.2335916
Cndp2_Aldh1b1,2.2335916
Thoc7_Thoc2,2.2335916
Pex7_Pex10,2.2335916
Vps29_Vps26b,2.2335916
Lamtor4_Bmt2,2.2335916
Ap3s1_Ap3m1,2.2335916
Pdpk1_Akt3,2.2335916
Mogat1_Mgll,2.2335916
Enpp1_Aprt,2.2335916
Mrps26_mrpl9,2.2335916
Hbs1l_Exosc5,2.2335916
Trub1_Rbm28,2.2335916
Psme3_Gpi,2.2335916
Pdpk1_Itgb3,2.2335916
Fundc1_Csnk2a1,2.2335916
Ywhab_Camk2a,2.2335916
Rapgef5_Rap1a,2.2335916
Ap4b1_Ap1s1,2.2335916
Polr2k_Med7,2.2226424
Rps23_Rpl6,2.2226424
Pole4_Pole,2.2226424
Rhoa_Msn,2.2226424
Vps36_Ubap1,2.2226424
Ugdh_Galt,2.2226424
Sos2_Ptpn11,2.2226424
Pdia3_B2m,2.2226424
Tgs1_Snrpd3,2.2226424
Pole4_Orc1,2.2226424
mrpl9_Mrpl10,2.2226424
Mrps35_Mrps18c,2.2226424
Tapbp_Calr4,2.2226424
Mtif2_Mrps7,2.2226424
Mrps18c_Mrps16,2.2226424
Mphosph6_Exosc1,2.2226424
Zcrb1_Phf5a,2.2226424
Xrcc6_Prkdc,2.2226424
Jak1_Ifnar2,2.2226424
Ube3a_Tsc2,2.2226424
Tcf4_Id2,2.2226424
Ptpn11_Grb7,2.2116935
Btrc_Atf4,2.2116935
Ube2l6_Kxd1,2.2116935
Rabep1_Rab8a,2.2116935
Polr2d_Cdc73,2.2116935
Wdr18_Gtpbp4,2.2116935
Rock2_Limk1,2.2116935
Rnf146_Psma1,2.2116935
Paf1_Cdc73,2.2116935
Med23_Elf3,2.2116935
